         786276 function calls (779284 primitive calls) in 0.621 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 markers.py:31(UndefinedComparison)
        1    0.000    0.000    0.000    0.000 error.py:89(ConnectError)
        1    0.000    0.000    0.000    0.000 threading.py:1079(_MainThread)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 declarations.py:324(implementer_only)
        1    0.000    0.000    0.000    0.000 declarations.py:348(__init__)
        1    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 errors.py:17(HeaderParseError)
        1    0.000    0.000    0.000    0.000 __init__.py:169(c_ushort)
        1    0.000    0.000    0.000    0.000 SSL.py:151(WantX509LookupError)
        1    0.000    0.000    0.000    0.000 __init__.py:194(c_float)
        1    0.000    0.000    0.000    0.000 iweb.py:314(IAccessLogFormatter)
        1    0.000    0.000    0.000    0.000 pyparsing.py:172(_Constants)
        1    0.000    0.000    0.000    0.000 SocketServer.py:582(ThreadingMixIn)
        1    0.000    0.000    0.000    0.000 markers.py:25(InvalidMarker)
        1    0.000    0.000    0.000    0.000 decimal.py:250(DivisionImpossible)
        1    0.000    0.000    0.000    0.000 webbrowser.py:319(Opera)
        1    0.000    0.000    0.000    0.000 exceptions.py:58(InvalidInterface)
        1    0.000    0.000    0.000    0.000 error.py:440(NoProtocol)
        1    0.000    0.000    0.000    0.000 basic.py:44(NetstringParseError)
        1    0.000    0.000    0.000    0.000 decimal.py:310(Subnormal)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3866(OneOrMore)
        1    0.000    0.000    0.000    0.000 error.py:463(AlreadyListened)
        3    0.000    0.000    0.000    0.000 {function changed at 0x7f5928be30c8}
        1    0.000    0.000    0.000    0.000 markers.py:37(UndefinedEnvironmentName)
        1    0.000    0.000    0.000    0.000 SSL.py:229(_NpnAdvertiseHelper)
        1    0.000    0.000    0.000    0.000 SSL.py:435(Session)
        1    0.000    0.000    0.000    0.000 adapter.py:647(VerifyingAdapterRegistry)
        1    0.000    0.000    0.000    0.000 crypto.py:1525(X509StoreContextError)
        1    0.000    0.000    0.000    0.000 exceptions.py:37(NotYetFinalized)
        1    0.000    0.000    0.000    0.000 declarations.py:672(provider)
        1    0.000    0.000    0.000    0.000 unix.py:361(Connector)
        1    0.000    0.000    0.000    0.000 errors.py:4(DispatcherError)
        1    0.000    0.000    0.000    0.000 errors.py:29(CharsetError)
        1    0.000    0.000    0.000    0.000 filepath.py:215(InsecurePath)
        1    0.000    0.000    0.000    0.000 exceptions.py:62(BadImplements)
        1    0.000    0.000    0.000    0.000 exceptions.py:45(BrokenMethodImplementation)
        1    0.000    0.000    0.000    0.000 __init__.py:425(LibraryLoader)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3108(LineStart)
        1    0.000    0.000    0.000    0.000 _endian.py:46(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 iweb.py:475(ITemplateLoader)
        1    0.000    0.000    0.000    0.000 errors.py:8(DispatcherTypeError)
        1    0.000    0.000    0.000    0.000 __init__.py:190(c_uint)
        4    0.000    0.000    0.000    0.000 log.py:305(decorate)
        1    0.000    0.000    0.000    0.000 interfaces.py:901(ISubscriptionAdapterRegistration)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3075(_PositionToken)
        1    0.000    0.000    0.000    0.000 markers.py:71(Op)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3173(StringEnd)
        1    0.000    0.000    0.000    0.000 calendar.py:138(setfirstweekday)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 tokenize.py:146(TokenError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2505(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 parser.py:597(EOFToken)
        1    0.000    0.000    0.000    0.000 errors.py:9(MessageError)
        1    0.000    0.000    0.000    0.000 parser.py:42(SelectorSyntaxError)
        1    0.000    0.000    0.000    0.000 ascii.py:34(StreamConverter)
        2    0.000    0.000    0.000    0.000 classlookup.pxi:429(__cinit__)
        1    0.000    0.000    0.000    0.000 httplib.py:1355(CannotSendRequest)
        1    0.000    0.000    0.000    0.000 filepath.py:252(_WindowsUnlistableError)
        1    0.000    0.000    0.000    0.000 exceptions.py:54(ContractFail)
        1    0.000    0.000    0.000    0.000 error.py:456(UnsupportedSocketType)
        1    0.000    0.000    0.000    0.000 {math.sqrt}
        1    0.000    0.000    0.000    0.000 __init__.py:202(c_longdouble)
        1    0.000    0.000    0.000    0.000 zipfile.py:797(__enter__)
        1    0.000    0.000    0.000    0.000 error.py:137(ServiceNameUnknownError)
        1    0.000    0.000    0.000    0.000 defer.py:37(AlreadyCalledError)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:217(MissingSectionHeaderError)
        1    0.000    0.000    0.000    0.000 error.py:408(ReactorAlreadyRunning)
        1    0.000    0.000    0.000    0.000 csstranslator.py:93(GenericTranslator)
        1    0.000    0.000    0.000    0.000 parser.py:219(Attrib)
        1    0.000    0.000    0.000    0.000 SocketServer.py:621(UnixDatagramServer)
        1    0.000    0.000    0.000    0.000 defer.py:1280(_ConcurrencyPrimitive)
        1    0.000    0.000    0.000    0.000 adapter.py:89(<lambda>)
        1    0.000    0.000    0.000    0.000 defer.py:42(CancelledError)
        1    0.000    0.000    0.000    0.000 utils.py:64(InterfaceNotImplemented)
        1    0.000    0.000    0.000    0.000 markers.py:65(Value)
        1    0.000    0.000    0.000    0.000 exceptions.py:16(IgnoreRequest)
        1    0.000    0.000    0.000    0.000 failure.py:82(NoCurrentExceptionError)
        1    0.000    0.000    0.000    0.000 randbytes.py:31(SourceNotAvailable)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4342(Suppress)
        1    0.000    0.000    0.000    0.000 interfaces.py:2210(ITLSTransport)
        1    0.000    0.000    0.000    0.000 constants.py:137(_ConstantsContainerType)
        1    0.000    0.000    0.000    0.000 SSL.py:147(WantWriteError)
        1    0.000    0.000    0.000    0.000 interfaces.py:2545(IStreamClientEndpoint)
        1    0.000    0.000    0.000    0.000 html.py:10(HtmlResponse)
        1    0.000    0.000    0.000    0.000 signal.py:16(_IgnoredException)
        1    0.000    0.000    0.000    0.000 exceptions.py:55(InvalidKey)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 win32.py:37(FakeWindowsError)
        1    0.000    0.000    0.000    0.000 _file.py:19(FileLogObserver)
        1    0.000    0.000    0.000    0.000 binding.py:219(_verify_openssl_version)
        1    0.000    0.000    0.000    0.000 defer.py:1463(QueueUnderflow)
        1    0.000    0.000    0.000    0.000 http.py:1323(_DataLoss)
        1    0.000    0.000    0.000    0.000 pyparsing.py:160(<genexpr>)
        1    0.000    0.000    0.000    0.000 httplib.py:1282(HTTPS)
        1    0.000    0.000    0.000    0.000 {sys.getdefaultencoding}
        1    0.000    0.000    0.000    0.000 error.py:112(UnknownHostError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2350(Empty)
        1    0.000    0.000    0.000    0.000 error.py:163(PeerVerifyError)
        1    0.000    0.000    0.000    0.000 crypto.py:36(Error)
        1    0.000    0.000    0.000    0.000 constants.py:312(Values)
        1    0.000    0.000    0.000    0.000 error.py:117(NoRouteError)
        1    0.000    0.000    0.000    0.000 error.py:401(ReactorNotRestartable)
        1    0.000    0.000    0.000    0.000 constants.py:298(ValueConstant)
        1    0.000    0.000    0.000    0.000 python.py:280(WeakKeyCache)
        1    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 SSL.py:191(_VerifyHelper)
        1    0.000    0.000    0.000    0.000 SSL.py:159(SysCallError)
        1    0.000    0.000    0.000    0.000 interfaces.py:1580(IFileDescriptor)
        1    0.000    0.000    0.000    0.000 defer.py:48(TimeoutError)
        1    0.000    0.000    0.000    0.000 policies.py:395(LimitConnectionsByPeer)
        1    0.000    0.000    0.000    0.000 reflect.py:202(InvalidName)
        1    0.000    0.000    0.000    0.000 six.py:380(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 error.py:253(FileDescriptorOverrun)
        1    0.000    0.000    0.000    0.000 task.py:328(TaskStopped)
        1    0.000    0.000    0.000    0.000 errors.py:50(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 task.py:343(NotPaused)
        1    0.000    0.000    0.000    0.000 address.py:75(IPv6Address)
        1    0.000    0.000    0.000    0.000 defer.py:1458(QueueOverflow)
        1    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
        1    0.000    0.000    0.000    0.000 exceptions.py:48(ScrapyDeprecationWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:41(InvalidTag)
        1    0.000    0.000    0.000    0.000 parser.pxi:52(__cinit__)
        1    0.000    0.000    0.000    0.000 __init__.py:235(c_char)
        1    0.000    0.000    0.000    0.000 deprecate.py:408(_DeprecatedAttribute)
        1    0.000    0.000    0.000    0.000 xmlrpclib.py:223(Error)
        1    0.000    0.000    0.000    0.000 interfaces.py:1432(IReactorDaemonize)
        1    0.000    0.000    0.000    0.000 error.py:371(NotConnectingError)
        1    0.000    0.000    0.000    0.000 xmlerror.pxi:33(connectErrorLog)
        1    0.000    0.000    0.000    0.000 __init__.py:173(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:391(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method ENGINE_set_RAND}
        1    0.000    0.000    0.000    0.000 ascii.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 policies.py:379(SpewingProtocol)
        1    0.000    0.000    0.000    0.000 SocketServer.py:613(ThreadingUDPServer)
        1    0.000    0.000    0.000    0.000 decimal.py:272(Inexact)
        1    0.000    0.000    0.000    0.000 Queue.py:17(Full)
        1    0.000    0.000    0.000    0.000 error.py:52(MulticastJoinError)
        1    0.000    0.000    0.000    0.000 xmlrpclib.py:1212(GzipDecodedResponse)
        1    0.000    0.000    0.000    0.000 error.py:142(UserError)
        1    0.000    0.000    0.000    0.000 Queue.py:13(Empty)
        1    0.000    0.000    0.000    0.000 _compat.py:27(metaclass)
        1    0.000    0.000    0.000    0.000 threadable.py:88(XLock)
        1    0.000    0.000    0.000    0.000 task.py:305(SchedulerStopped)
        1    0.000    0.000    0.000    0.000 parser.py:201(Negation)
        1    0.000    0.000    0.000    0.000 __init__.py:1905(EggMetadata)
        1    0.000    0.000    0.000    0.000 errors.py:21(BoundaryError)
        1    0.000    0.000    0.000    0.000 pickle.py:1267(_EmptyClass)
        1    0.000    0.000    0.000    0.000 interfaces.py:916(IRegistrationEvent)
        1    0.000    0.000    0.000    0.000 error.py:122(ConnectionRefusedError)
        1    0.000    0.000    0.000    0.000 defer.py:1086(_DefGen_Return)
        1    0.000    0.000    0.000    0.000 csstranslator.py:97(HTMLTranslator)
        1    0.000    0.000    0.000    0.000 exceptions.py:42(UsageError)
        1    0.000    0.000    0.000    0.000 error.py:471(InvalidAddressError)
        1    0.000    0.000    0.000    0.000 interfaces.py:1652(IReadWriteDescriptor)
        1    0.000    0.000    0.000    0.000 __init__.py:186(c_int)
        1    0.000    0.000    0.000    0.000 classlookup.pxi:541(_setElementClassLookupFunction)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 error.py:169(CertificateError)
        1    0.000    0.000    0.000    0.000 __init__.py:252(c_void_p)
        1    0.000    0.000    0.000    0.000 parser.py:249(Element)
        1    0.000    0.000    0.000    0.000 __init__.py:230(c_byte)
        1    0.000    0.000    0.000    0.000 webbrowser.py:401(Grail)
        1    0.000    0.000    0.000    0.000 sgmllib.py:44(SGMLParseError)
        1    0.000    0.000    0.000    0.000 httplib.py:1316(HTTPException)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 error.py:147(TimeoutError)
        1    0.000    0.000    0.000    0.000 iweb.py:707(IPolicyForHTTPS)
        1    0.000    0.000    0.000    0.000 iweb.py:633(IAgent)
        1    0.000    0.000    0.000    0.000 address.py:57(IPv4Address)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.000    0.000    0.000    0.000 specifiers.py:15(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 xmlrpclib.py:1234(_Method)
        1    0.000    0.000    0.000    0.000 iweb.py:442(IRenderable)
        1    0.000    0.000    0.000    0.000 error.py:83(ConnectInProgressError)
        1    0.000    0.000    0.000    0.000 constants.py:277(NamedConstant)
        1    0.000    0.000    0.000    0.000 error.py:329(ProcessTerminated)
        1    0.000    0.000    0.000    0.000 six.py:320(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 error.py:59(MessageLengthError)
        1    0.000    0.000    0.000    0.000 {built-in method ERR_load_RAND_strings}
        1    0.000    0.000    0.000    0.000 parser.py:183(Pseudo)
        1    0.000    0.000    0.000    0.000 exceptions.py:10(NotConfigured)
        1    0.000    0.000    0.000    0.000 interfaces.py:1221(IReactorFromThreads)
        1    0.000    0.000    0.000    0.000 pyparsing.py:283(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 decimal.py:195(InvalidOperation)
        1    0.000    0.000    0.000    0.000 __init__.py:320(ResolutionError)
        1    0.000    0.000    0.000    0.000 errors.py:13(MessageParseError)
        1    0.000    0.000    0.000    0.000 failure.py:89(_Traceback)
        1    0.000    0.000    0.000    0.000 errors.py:6(DispatcherKeyError)
        1    0.000    0.000    0.000    0.000 interfaces.py:2457(IUNIXDatagramTransport)
        1    0.000    0.000    0.000    0.000 decimal.py:5677(__init__)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 SocketServer.py:614(ThreadingTCPServer)
        1    0.000    0.000    0.000    0.000 interfaces.py:2473(IUNIXDatagramConnectedTransport)
        1    0.000    0.000    0.000    0.000 credentials.py:121(IAnonymous)
        1    0.000    0.000    0.000    0.000 SSL.py:143(WantReadError)
        1    0.000    0.000    0.000    0.000 tcp.py:739(Client)
        1    0.000    0.000    0.000    0.000 cookielib.py:1215(Absent)
        1    0.000    0.000    0.000    0.000 error.py:295(PotentialZombieWarning)
        1    0.000    0.000    0.000    0.000 error.py:363(ProcessExitedAlready)
        1    0.000    0.000    0.000    0.000 exceptions.py:17(Invalid)
        1    0.000    0.000    0.000    0.000 dispatcher.py:36(_Any)
        1    0.000    0.000    0.000    0.000 declarations.py:801(ObjectSpecificationDescriptorFallback)
        1    0.000    0.000    0.000    0.000 error.py:16(LoginFailed)
        1    0.000    0.000    0.000    0.000 decimal.py:284(InvalidContext)
        1    0.000    0.000    0.000    0.000 interfaces.py:2371(IServiceCollection)
        1    0.000    0.000    0.000    0.000 error.py:421(ConnectingCancelledError)
        1    0.000    0.000    0.000    0.000 cookielib.py:1747(LoadError)
        1    0.000    0.000    0.000    0.000 errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 threading.py:1088(_set_daemon)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4277(Dict)
        1    0.000    0.000    0.000    0.000 __init__.py:447(Settings)
        1    0.000    0.000    0.000    0.000 datatypes.py:156(SiteNode)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4256(Group)
        1    0.000    0.000    0.000    0.000 httplib.py:1332(UnknownTransferEncoding)
        1    0.000    0.000    0.000    0.000 interfaces.py:1119(IReactorTime)
        1    0.000    0.000    0.000    0.000 interfaces.py:769(ObjectEvent)
        1    0.000    0.000    0.000    0.000 __init__.py:177(c_ulong)
        1    0.000    0.000    0.000    0.000 interfaces.py:2127(IUNIXTransport)
        1    0.000    0.000    0.000    0.000 components.py:360(_ProxiedClassMethod)
        1    0.000    0.000    0.000    0.000 interfaces.py:870(IReactorMulticast)
        1    0.000    0.000    0.000    0.000 error.py:127(TCPTimedOutError)
        1    0.000    0.000    0.000    0.000 httplib.py:1361(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 interfaces.py:2183(IOpenSSLClientConnectionCreator)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:192(InterpolationDepthError)
        1    0.000    0.000    0.000    0.000 randbytes.py:24(SecureRandomNotAvailable)
        1    0.000    0.000    0.000    0.000 versions.py:17(_inf)
        1    0.000    0.000    0.000    0.000 requirements.py:18(InvalidRequirement)
        1    0.000    0.000    0.000    0.000 threading.py:1119(_DummyThread)
        1    0.000    0.000    0.000    0.000 handlers.py:370(WatchedFileHandler)
        1    0.000    0.000    0.000    0.000 decimal.py:224(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 protocol.py:469(ServerFactory)
        1    0.000    0.000    0.000    0.000 basic.py:51(IncompleteNetstring)
        1    0.000    0.000    0.000    0.000 declarations.py:550(ClassProvidesBaseFallback)
        1    0.000    0.000    0.000    0.000 item.py:97(Item)
        1    0.000    0.000    0.000    0.000 error.py:219(ConnectionLost)
        1    0.000    0.000    0.000    0.000 error.py:38(LoginDenied)
        1    0.000    0.000    0.000    0.000 __init__.py:8(<module>)
        3    0.000    0.000    0.000    0.000 SSL.py:398(_make_requires)
        1    0.000    0.000    0.000    0.000 failure.py:115(_Frame)
        1    0.000    0.000    0.000    0.000 errors.py:35(MessageDefect)
        1    0.000    0.000    0.000    0.000 _newtls.py:262(ServerMixin)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2361(NoMatch)
        1    0.000    0.000    0.000    0.000 iweb.py:596(_IRequestEncoderFactory)
        1    0.000    0.000    0.000    0.000 interfaces.py:1743(IProducer)
        1    0.000    0.000    0.000    0.000 classlookup.pxi:400(__cinit__)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 declarations.py:280(implementer)
        1    0.000    0.000    0.000    0.000 errors.py:56(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 inspect.py:630(EndOfBlock)
        1    0.000    0.000    0.000    0.000 __init__.py:689(HtmlProcessingInstruction)
        1    0.000    0.000    0.000    0.000 rand.py:19(Error)
        1    0.000    0.000    0.000    0.000 _format.py:224(CallMapping)
        1    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 error.py:157(VerifyError)
        1    0.000    0.000    0.000    0.000 SocketServer.py:611(ForkingTCPServer)
        1    0.000    0.000    0.000    0.000 exceptions.py:45(InvalidSignature)
        1    0.000    0.000    0.000    0.000 SocketServer.py:624(ThreadingUnixStreamServer)
        3    0.000    0.000    0.000    0.000 classlookup.pxi:232(__cinit__)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
        1    0.000    0.000    0.000    0.000 defer.py:666(DebugInfo)
        1    0.000    0.000    0.000    0.000 _observer.py:22(ILogObserver)
        1    0.000    0.000    0.000    0.000 error.py:132(BadFileError)
        1    0.000    0.000    0.000    0.000 decimal.py:298(Rounded)
        1    0.000    0.000    0.000    0.000 __init__.py:288(c_wchar_p)
        1    0.000    0.000    0.000    0.000 urllib.py:984(addclosehook)
        1    0.000    0.000    0.000    0.000 address.py:86(_ProcessAddress)
        1    0.000    0.000    0.000    0.000 webbrowser.py:14(Error)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:188(InterpolationSyntaxError)
        1    0.000    0.000    0.000    0.000 decimal.py:234(DivisionByZero)
        1    0.000    0.000    0.000    0.000 httplib.py:1352(ImproperConnectionState)
        1    0.000    0.000    0.000    0.000 interfaces.py:1416(IReactorPluggableResolver)
        1    0.000    0.000    0.000    0.000 ascii.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.000    0.000 __init__.py:94(_EnumDict)
        1    0.000    0.000    0.000    0.000 adapter.py:644(VerifyingAdapterLookup)
       11    0.000    0.000    0.000    0.000 lxml.etree.pyx:289(__init__)
        1    0.000    0.000    0.000    0.000 interfaces.py:1536(IListeningPort)
        2    0.000    0.000    0.000    0.000 calendar.py:52(__init__)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(DontCloseSpider)
        1    0.000    0.000    0.000    0.000 spider.py:58(DefaultSpider)
        1    0.000    0.000    0.000    0.000 interfaces.py:756(Invalid)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:165(InterpolationError)
        1    0.000    0.000    0.000    0.000 basic.py:844(StatefulStringProtocol)
        1    0.000    0.000    0.000    0.000 plistlib.py:291(_InternalDict)
        1    0.000    0.000    0.000    0.000 error.py:283(AlreadyCancelled)
        1    0.000    0.000    0.000    0.000 error.py:107(ConnectBindError)
        1    0.000    0.000    0.000    0.000 task.py:321(TaskDone)
        1    0.000    0.000    0.000    0.000 config.py:333(ConvertingList)
        1    0.000    0.000    0.000    0.000 __init__.py:385(PyDLL)
        1    0.000    0.000    0.000    0.000 pyparsing.py:259(ParseFatalException)
        1    0.000    0.000    0.000    0.000 httplib.py:1358(CannotSendHeader)
        1    0.000    0.000    0.000    0.000 __init__.py:1880(PathMetadata)
        1    0.000    0.000    0.000    0.000 errors.py:47(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:53(MalformedHeaderDefect)
        1    0.000    0.000    0.000    0.000 http.py:1334(PotentialDataLoss)
        3    0.000    0.000    0.000    0.000 {method 'find_module' of 'imp.NullImporter' objects}
        1    0.000    0.000    0.000    0.000 policies.py:417(LimitTotalConnectionsFactory)
        2    0.000    0.000    0.000    0.000 parser.pxi:937(set_element_class_lookup)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 error.py:231(ConnectionAborted)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4200(_ForwardNoRecurse)
        1    0.000    0.000    0.000    0.000 __init__.py:74(LazyImporter)
        1    0.000    0.000    0.000    0.000 exceptions.py:21(DoesNotImplement)
        1    0.000    0.000    0.000    0.000 errors.py:25(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 utils.py:102(_DeprecatedValue)
        1    0.000    0.000    0.000    0.000 unix.py:208(Server)
        2    0.000    0.000    0.000    0.000 __init__.py:1970(find_nothing)
        1    0.000    0.000    0.000    0.000 reflect.py:217(ObjectNotFound)
        1    0.000    0.000    0.000    0.000 xmlrpclib.py:270(Fault)
        1    0.000    0.000    0.000    0.000 protocol.py:511(Protocol)
        1    0.000    0.000    0.000    0.000 six.py:360(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(DropItem)
        1    0.000    0.000    0.000    0.000 datatypes.py:16(MultiValueDictKeyError)
        1    0.000    0.000    0.000    0.000 {built-in method ENGINE_set_name}
        1    0.000    0.000    0.000    0.000 interfaces.py:1618(IReadDescriptor)
        1    0.000    0.000    0.000    0.000 defer.py:1543(AlreadyTryingToLockError)
        1    0.000    0.000    0.000    0.000 interface.py:552(Attribute)
        1    0.000    0.000    0.000    0.000 __init__.py:240(c_char_p)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1433(_UnboundedCache)
        1    0.000    0.000    0.000    0.000 defer.py:939(waitForDeferred)
        1    0.000    0.000    0.000    0.000 pyparsing.py:238(ParseException)
        1    0.000    0.000    0.000    0.000 task.py:313(TaskFinished)
        1    0.000    0.000    0.000    0.000 six.py:451(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 xmlrpclib.py:944(_MultiCallMethod)
        1    0.000    0.000    0.000    0.000 __init__.py:102(__init__)
        3    0.000    0.000    0.000    0.000 warnings.py:15(warnpy3k)
        1    0.000    0.000    0.000    0.000 __init__.py:1187(__init__)
        1    0.000    0.000    0.000    0.000 tcp.py:139(_AbortingMixin)
        1    0.000    0.000    0.000    0.000 __init__.py:2776(EggInfoDistribution)
        1    0.000    0.000    0.000    0.000 interfaces.py:2278(IAcceptableCiphers)
        1    0.000    0.000    0.000    0.000 SSL.py:155(ZeroReturnError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1456(_FifoCache)
        1    0.000    0.000    0.000    0.000 posixbase.py:138(<lambda>)
        8    0.000    0.000    0.000    0.000 constants.py:226(_constantFactory)
        1    0.000    0.000    0.000    0.000 basic.py:652(StringTooLongError)
        1    0.000    0.000    0.000    0.000 interfaces.py:753(ComponentLookupError)


